,condition_1,condition_2,score,statistic,p_value,p_value_adj
32,Psoriasis,T-Cell Lymphoma,egophily_2,1362590940.5,0.4628002943611288,1.3884008830833863
33,Psoriasis,T-Cell Lymphoma,egophily_3,1363466809.0,0.5785813404838902,1.7357440214516706
34,Psoriasis,T-Cell Lymphoma,egophily_4,1364555854.0,0.7389482901782265,2.2168448705346795
35,Psoriasis,T-Cell Lymphoma,egophily_5,1363941827.0,0.6465712631389946,1.9397137894169838
36,Eczema,T-Cell Lymphoma,local_homophily_1,877557961.5,0.2610675527969294,0.7832026583907882
37,Eczema,T-Cell Lymphoma,local_homophily_2,881185796.5,0.9283406950597606,2.785022085179282
38,Eczema,T-Cell Lymphoma,local_homophily_3,878695093.5,0.42500839750618524,1.2750251925185556
39,Eczema,T-Cell Lymphoma,local_homophily_4,875636839.5,0.09553774196819172,0.28661322590457516
40,Eczema,T-Cell Lymphoma,local_homophily_5,875908141.0,0.1118841300253727,0.33565239007611813
41,Eczema,T-Cell Lymphoma,local_entropy_1,885174725.0,0.29619803855312044,0.8885941156593613
42,Eczema,T-Cell Lymphoma,local_entropy_2,883197644.0,0.6299385901634911,1.8898157704904732
43,Eczema,T-Cell Lymphoma,local_entropy_3,887879217.5,0.06994551076401519,0.20983653229204557
44,Eczema,T-Cell Lymphoma,local_entropy_4,886864841.0,0.12751144982739104,0.38253434948217313
45,Eczema,T-Cell Lymphoma,local_entropy_5,887820121.0,0.07257903668658876,0.21773711005976626
46,Eczema,T-Cell Lymphoma,egophily_1,880371496.0,0.7470138123551604,2.241041437065481
47,Eczema,T-Cell Lymphoma,egophily_2,881285027.0,0.9507718416154808,2.8523155248464422
48,Eczema,T-Cell Lymphoma,egophily_3,880812075.5,0.8445002696775135,2.5335008090325406
49,Eczema,T-Cell Lymphoma,egophily_4,881594989.5,0.9789727099198061,2.9369181297594182
50,Eczema,T-Cell Lymphoma,egophily_5,880939062.0,0.8728415405905705,2.6185246217717113
0,Psoriasis,Eczema,global_homophily,281.0,0.9014534815806008,2.7043604447418024
1,Psoriasis,Eczema,global_entropy,323.0,0.4701007598741286,1.4103022796223859
2,Psoriasis,T-Cell Lymphoma,global_homophily,268.0,0.9122003485466151,2.7366010456398455
3,Psoriasis,T-Cell Lymphoma,global_entropy,283.0,0.6591737034876037,1.9775211104628112
4,Eczema,T-Cell Lymphoma,global_homophily,258.0,0.7069536211166604,2.1208608633499813
5,Eczema,T-Cell Lymphoma,global_entropy,227.0,0.7421883592454017,2.226565077736205
6,Psoriasis,Eczema,local_homophily_1,1157660878.0,0.3402939289385537,1.0208817868156612
7,Psoriasis,Eczema,local_homophily_2,1154886473.0,0.7541709679241384,2.262512903772415
8,Psoriasis,Eczema,local_homophily_3,1154039585.0,0.9057455297731535,2.7172365893194605
9,Psoriasis,Eczema,local_homophily_4,1154470790.0,0.8277743908910024,2.483323172673007
10,Psoriasis,Eczema,local_homophily_5,1154293930.5,0.8595947586103317,2.578784275830995
11,Psoriasis,Eczema,local_entropy_1,1150399552.5,0.4720030132733287,1.4160090398199863
12,Psoriasis,Eczema,local_entropy_2,1153999624.0,0.9130297591101995,2.7390892773305984
13,Psoriasis,Eczema,local_entropy_3,1153038676.5,0.9110291648769315,2.7330874946307944
14,Psoriasis,Eczema,local_entropy_4,1152701704.0,0.8499177861200646,2.549753358360194
15,Psoriasis,Eczema,local_entropy_5,1154220949.0,0.8727953764009007,2.618386129202702
16,Psoriasis,Eczema,egophily_1,1155512893.5,0.6462790998758432,1.9388372996275296
17,Psoriasis,Eczema,egophily_2,1152819904.5,0.8712567163709048,2.6137701491127148
18,Psoriasis,Eczema,egophily_3,1152511222.0,0.8157419785911394,2.4472259357734183
19,Psoriasis,Eczema,egophily_4,1153264919.0,0.9523795604307387,2.857138681292216
20,Psoriasis,Eczema,egophily_5,1154492554.0,0.8238769969844678,2.4716309909534036
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1369275331.5,0.5278033226680641,1.5834099680041922
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1369437254.5,0.5074862495045324,1.5224587485135972
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1367205396.0,0.8357279059328498,2.5071837177985494
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1368519143.5,0.6344913184448644,1.9034739553345932
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1368248553.5,0.6743363546533788,2.0230090639601364
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1364318311.0,0.7024192197731554,2.1072576593194663
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1361710146.5,0.36078108571206313,1.0823432571361895
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1362322373.0,0.43013533740797105,1.2904060122239132
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1363503563.0,0.5837243312650807,1.751172993795242
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1363268788.0,0.5512716113088634,1.6538148339265901
31,Psoriasis,T-Cell Lymphoma,egophily_1,1366889057.5,0.8860027266942038,2.658008180082611
32,Psoriasis,T-Cell Lymphoma,egophily_2,1370956640.0,0.33062079874833683,0.9918623962450105
33,Psoriasis,T-Cell Lymphoma,egophily_3,1369030055.0,0.562139686411476,1.6864190592344281
34,Psoriasis,T-Cell Lymphoma,egophily_4,1369978951.0,0.4393614059805282,1.3180842179415846
35,Psoriasis,T-Cell Lymphoma,egophily_5,1371044203.0,0.32186994696555415,0.9656098408966625
36,Eczema,T-Cell Lymphoma,local_homophily_1,880347099.5,0.7420418805305661,2.226125641591698
37,Eczema,T-Cell Lymphoma,local_homophily_2,882547436.0,0.7664381783776638,2.2993145351329916
38,Eczema,T-Cell Lymphoma,local_homophily_3,881754376.0,0.9428782203595231,2.8286346610785693
39,Eczema,T-Cell Lymphoma,local_homophily_4,882267834.5,0.8277627212241188,2.4832881636723565
40,Eczema,T-Cell Lymphoma,local_homophily_5,882243026.5,0.8332605798594745,2.499781739578424
41,Eczema,T-Cell Lymphoma,local_entropy_1,882707304.0,0.7317689120020405,2.1953067360061214
42,Eczema,T-Cell Lymphoma,local_entropy_2,878266068.0,0.3577373059752801,1.0732119179258404
43,Eczema,T-Cell Lymphoma,local_entropy_3,879384688.5,0.5473169386567818,1.6419508159703453
44,Eczema,T-Cell Lymphoma,local_entropy_4,880383412.5,0.7505157263111027,2.251547178933308
45,Eczema,T-Cell Lymphoma,local_entropy_5,879089111.0,0.4928485268205488,1.4785455804616463
46,Eczema,T-Cell Lymphoma,egophily_1,880429449.0,0.7595675495004506,2.2787026485013517
47,Eczema,T-Cell Lymphoma,egophily_2,885115709.5,0.304410986654862,0.913232959964586
48,Eczema,T-Cell Lymphoma,egophily_3,884077036.0,0.46433062957838545,1.3929918887351564
49,Eczema,T-Cell Lymphoma,egophily_4,884151822.0,0.4514611764193265,1.3543835292579796
50,Eczema,T-Cell Lymphoma,egophily_5,883870617.0,0.5009060783676569,1.5027182351029706
0,Psoriasis,Eczema,global_homophily,264.0,0.6350263239877817,1.905078971963345
1,Psoriasis,Eczema,global_entropy,311.0,0.6350263239877817,1.905078971963345
2,Psoriasis,T-Cell Lymphoma,global_homophily,244.0,0.6914051805172459,2.0742155415517374
3,Psoriasis,T-Cell Lymphoma,global_entropy,292.0,0.522479048078478,1.567437144235434
4,Eczema,T-Cell Lymphoma,global_homophily,245.0,0.9438030724693113,2.8314092174079337
5,Eczema,T-Cell Lymphoma,global_entropy,243.0,0.9812539012252066,2.94376170367562
6,Psoriasis,Eczema,local_homophily_1,1153071235.5,0.9167491770258669,2.7502475310776004
7,Psoriasis,Eczema,local_homophily_2,1153343328.5,0.9667456582547748,2.9002369747643244
8,Psoriasis,Eczema,local_homophily_3,1153716797.5,0.9647567468667145,2.8942702406001435
9,Psoriasis,Eczema,local_homophily_4,1154858441.0,0.7590773155389237,2.277231946616771
10,Psoriasis,Eczema,local_homophily_5,1153955900.0,0.9210081091785532,2.7630243275356596
11,Psoriasis,Eczema,local_entropy_1,1151512260.5,0.6432649414131455,1.9297948242394365
12,Psoriasis,Eczema,local_entropy_2,1154523995.5,0.8182543117633001,2.4547629352899003
13,Psoriasis,Eczema,local_entropy_3,1152970212.0,0.8985580480872164,2.695674144261649
14,Psoriasis,Eczema,local_entropy_4,1153007669.0,0.9053781058407391,2.7161343175222172
15,Psoriasis,Eczema,local_entropy_5,1153317141.5,0.961946741599048,2.885840224797144
16,Psoriasis,Eczema,egophily_1,1149045964.5,0.30123147673068185,0.9036944301920455
17,Psoriasis,Eczema,egophily_2,1154158302.5,0.884142409955781,2.652427229867343
18,Psoriasis,Eczema,egophily_3,1153369547.5,0.9715526326309196,2.914657897892759
19,Psoriasis,Eczema,egophily_4,1152774789.5,0.863108498078698,2.5893254942360944
20,Psoriasis,Eczema,egophily_5,1153179260.0,0.9367025086716311,2.8101075260148933
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1363134722.5,0.5320663140522899,1.5961989421568696
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1363910140.5,0.6419280294143912,1.9257840882431736
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1368779333.0,0.5971493545708939,1.7914480637126817
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1372243694.0,0.21669507425193224,0.6500852227557967
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1371245253.0,0.3022389598531615,0.9067168795594845
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1366520528.5,0.9460385795805331,2.838115738741599
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1361627465.0,0.3519839875842504,1.0559519627527512
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1362032487.5,0.3963780172821676,1.1891340518465028
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1361200386.0,0.3087313054271179,0.9261939162813537
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1361733634.0,0.3633052371329456,1.0899157113988367
31,Psoriasis,T-Cell Lymphoma,egophily_1,1356313548.0,0.04310123827996799,0.129303714839904
32,Psoriasis,T-Cell Lymphoma,egophily_2,1363992634.5,0.6539991985292213,1.9619975955876638
33,Psoriasis,T-Cell Lymphoma,egophily_3,1365755338.5,0.9294740134077671,2.7884220402233013
34,Psoriasis,T-Cell Lymphoma,egophily_4,1364342299.5,0.7063076179845189,2.1189228539535567
35,Psoriasis,T-Cell Lymphoma,egophily_5,1363643292.5,0.6034518801864289,1.8103556405592869
36,Eczema,T-Cell Lymphoma,local_homophily_1,879875575.5,0.64300688295775,1.92902064887325
37,Eczema,T-Cell Lymphoma,local_homophily_2,880157452.0,0.7023260772345367,2.10697823170361
38,Eczema,T-Cell Lymphoma,local_homophily_3,883038628.0,0.6623844367891845,1.9871533103675534
39,Eczema,T-Cell Lymphoma,local_homophily_4,884372759.5,0.41463281431414545,1.2438984429424362
40,Eczema,T-Cell Lymphoma,local_homophily_5,884435630.0,0.4044867865331935,1.2134603595995803
41,Eczema,T-Cell Lymphoma,local_entropy_1,883258719.5,0.6173392719633064,1.8520178158899192
42,Eczema,T-Cell Lymphoma,local_entropy_2,877784380.5,0.2907054281028688,0.8721162843086064
43,Eczema,T-Cell Lymphoma,local_entropy_3,879228197.0,0.5181118944855693,1.5543356834567077
44,Eczema,T-Cell Lymphoma,local_entropy_4,878645969.0,0.41695161673053305,1.2508548501915993
45,Eczema,T-Cell Lymphoma,local_entropy_5,878770179.0,0.43749977680756635,1.312499330422699
46,Eczema,T-Cell Lymphoma,egophily_1,878549392.5,0.3995745276014352,1.1987235828043055
47,Eczema,T-Cell Lymphoma,egophily_2,879593961.0,0.5875612172334241,1.7626836517002724
48,Eczema,T-Cell Lymphoma,egophily_3,881343318.5,0.9639754138750619,2.891926241625186
49,Eczema,T-Cell Lymphoma,egophily_4,880886645.5,0.8611215572390598,2.583364671717179
50,Eczema,T-Cell Lymphoma,egophily_5,880144426.0,0.6995878566769516,2.0987635700308545
0,Psoriasis,Eczema,global_homophily,290.0,0.9670765439062068,2.9012296317186204
1,Psoriasis,Eczema,global_entropy,310.0,0.6498096484686378,1.9494289454059133
2,Psoriasis,T-Cell Lymphoma,global_homophily,306.0,0.3429937009279119,1.0289811027837357
3,Psoriasis,T-Cell Lymphoma,global_entropy,230.0,0.4803829045555341,1.4411487136666024
4,Eczema,T-Cell Lymphoma,global_homophily,278.0,0.3976147519565305,1.1928442558695915
5,Eczema,T-Cell Lymphoma,global_entropy,190.0,0.23078369171447277,0.6923510751434183
6,Psoriasis,Eczema,local_homophily_1,1150178787.0,0.44048919779869167,1.3214675933960751
7,Psoriasis,Eczema,local_homophily_2,1150776683.0,0.5274708250275413,1.5824124750826238
8,Psoriasis,Eczema,local_homophily_3,1151001458.5,0.5617960395420161,1.6853881186260482
9,Psoriasis,Eczema,local_homophily_4,1150537092.0,0.49211392897831807,1.4763417869349542
10,Psoriasis,Eczema,local_homophily_5,1151801173.0,0.691891256034649,2.0756737681039468
11,Psoriasis,Eczema,local_entropy_1,1153396329.5,0.9764427894748289,2.9293283684244864
12,Psoriasis,Eczema,local_entropy_2,1152239664.0,0.7676394070438599,2.3029182211315797
13,Psoriasis,Eczema,local_entropy_3,1152112462.5,0.7453987396229655,2.236196218868897
14,Psoriasis,Eczema,local_entropy_4,1152408949.5,0.79753486521485,2.39260459564455
15,Psoriasis,Eczema,local_entropy_5,1153671063.0,0.9731410715337675,2.9194232146013026
16,Psoriasis,Eczema,egophily_1,1151632071.5,0.6622229656243952,1.9866688968731856
17,Psoriasis,Eczema,egophily_2,1155530080.5,0.6446700490777946,1.9340101472333837
18,Psoriasis,Eczema,egophily_3,1156652800.0,0.4719609940958922,1.4158829822876766
19,Psoriasis,Eczema,egophily_4,1155827717.5,0.5964120428271542,1.7892361284814626
20,Psoriasis,Eczema,egophily_5,1155560012.5,0.639776879393031,1.9193306381790929
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1369910729.0,0.44644133688926235,1.339324010667787
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1367159923.5,0.8429774936596527,2.528932480978958
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1366885941.5,0.8869377297198368,2.6608131891595104
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1363241310.5,0.5475319974008912,1.6425959922026736
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1364445185.0,0.7219705581388243,2.165911674416473
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1364259259.0,0.6934931396978561,2.0804794190935683
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1365173209.5,0.8357896313670321,2.5073688941010963
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1367151660.0,0.8442999128400596,2.532899738520179
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1368623199.0,0.6194388093713615,1.8583164281140845
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1367536554.0,0.7833705609670674,2.3501116829012023
31,Psoriasis,T-Cell Lymphoma,egophily_1,1366063838.0,0.9795297554284929,2.9385892662854785
32,Psoriasis,T-Cell Lymphoma,egophily_2,1367627608.0,0.7691091449646493,2.307327434893948
33,Psoriasis,T-Cell Lymphoma,egophily_3,1367570454.0,0.778059016035363,2.334177048106089
34,Psoriasis,T-Cell Lymphoma,egophily_4,1367193053.5,0.8376950534483009,2.5130851603449025
35,Psoriasis,T-Cell Lymphoma,egophily_5,1366727898.0,0.9124624880297232,2.7373874640891698
36,Eczema,T-Cell Lymphoma,local_homophily_1,886481283.0,0.1559842242581249,0.4679526727743747
37,Eczema,T-Cell Lymphoma,local_homophily_2,884230550.5,0.4381218231209556,1.3143654693628668
38,Eczema,T-Cell Lymphoma,local_homophily_3,883873430.0,0.5003968795136484,1.5011906385409453
39,Eczema,T-Cell Lymphoma,local_homophily_4,881877076.0,0.9151676908734534,2.74550307262036
40,Eczema,T-Cell Lymphoma,local_homophily_5,881697665.0,0.9557114336744675,2.8671343010234027
41,Eczema,T-Cell Lymphoma,local_entropy_1,880376127.0,0.7487267550100102,2.2461802650300307
42,Eczema,T-Cell Lymphoma,local_entropy_2,881822696.5,0.9274380899352028,2.7823142698056085
43,Eczema,T-Cell Lymphoma,local_entropy_3,883204776.0,0.6284994762256056,1.8854984286768168
44,Eczema,T-Cell Lymphoma,local_entropy_4,883917157.5,0.492529813074266,1.4775894392227982
45,Eczema,T-Cell Lymphoma,local_entropy_5,882258481.0,0.8298346948787256,2.489504084636177
46,Eczema,T-Cell Lymphoma,egophily_1,882871718.5,0.6960302108015379,2.088090632404614
47,Eczema,T-Cell Lymphoma,egophily_2,880871064.0,0.8576281255781659,2.572884376734498
48,Eczema,T-Cell Lymphoma,egophily_3,879986075.0,0.6665534526726113,1.999660358017834
49,Eczema,T-Cell Lymphoma,egophily_4,880383222.5,0.7504742514884758,2.2514227544654273
50,Eczema,T-Cell Lymphoma,egophily_5,880267051.0,0.7255671738561593,2.1767015215684777
0,Psoriasis,Eczema,global_homophily,322.0,0.48288028057020904,1.4486408417106271
1,Psoriasis,Eczema,global_entropy,267.0,0.6797886913817313,2.0393660741451938
2,Psoriasis,T-Cell Lymphoma,global_homophily,240.0,0.6275630629982396,1.8826891889947188
3,Psoriasis,T-Cell Lymphoma,global_entropy,268.0,0.9122003485466151,2.7366010456398455
4,Eczema,T-Cell Lymphoma,global_homophily,192.0,0.24958880313125376,0.7487664093937613
5,Eczema,T-Cell Lymphoma,global_entropy,265.0,0.588901220501757,1.766703661505271
6,Psoriasis,Eczema,local_homophily_1,1153058368.0,0.9143953162672777,2.743185948801833
7,Psoriasis,Eczema,local_homophily_2,1157564210.5,0.3529562331869286,1.0588686995607857
8,Psoriasis,Eczema,local_homophily_3,1155413101.0,0.6641207170525261,1.9923621511575782
9,Psoriasis,Eczema,local_homophily_4,1156297596.0,0.5237279620236643,1.571183886070993
10,Psoriasis,Eczema,local_homophily_5,1154620637.0,0.8010315278503888,2.4030945835511663
11,Psoriasis,Eczema,local_entropy_1,1151211335.0,0.5944501813650612,1.7833505440951836
12,Psoriasis,Eczema,local_entropy_2,1149283267.5,0.3294349764262843,0.9883049292788528
13,Psoriasis,Eczema,local_entropy_3,1153870272.0,0.936654991641621,2.809964974924863
14,Psoriasis,Eczema,local_entropy_4,1153789649.0,0.951409798623979,2.854229395871937
15,Psoriasis,Eczema,local_entropy_5,1152996969.5,0.9034292385486867,2.7102877156460603
16,Psoriasis,Eczema,egophily_1,1146893903.5,0.12589707498426464,0.37769122495279395
17,Psoriasis,Eczema,egophily_2,1150412769.0,0.4742286711214314,1.4226860133642942
18,Psoriasis,Eczema,egophily_3,1150785253.5,0.5287630468911113,1.586289140673334
19,Psoriasis,Eczema,egophily_4,1153866270.5,0.9373867058873682,2.8121601176621045
20,Psoriasis,Eczema,egophily_5,1154525915.5,0.8179112362454396,2.4537337087363187
21,Psoriasis,T-Cell Lymphoma,local_homophily_1,1364870920.5,0.7874136326028437,2.362240897808531
22,Psoriasis,T-Cell Lymphoma,local_homophily_2,1371939718.5,0.2406498401207663,0.7219495203622989
23,Psoriasis,T-Cell Lymphoma,local_homophily_3,1370135636.5,0.42068006861654395,1.2620402058496318
24,Psoriasis,T-Cell Lymphoma,local_homophily_4,1370654742.5,0.36221223399369384,1.0866367019810816
25,Psoriasis,T-Cell Lymphoma,local_homophily_5,1369520172.5,0.49671825995096797,1.490154779852904
26,Psoriasis,T-Cell Lymphoma,local_entropy_1,1362258149.0,0.42209850305636154,1.2662955091690846
27,Psoriasis,T-Cell Lymphoma,local_entropy_2,1363343852.5,0.5615505370071523,1.6846516110214569
28,Psoriasis,T-Cell Lymphoma,local_entropy_3,1365524422.0,0.8921206509400765,2.67636195282023
29,Psoriasis,T-Cell Lymphoma,local_entropy_4,1360973518.0,0.2872483542697103,0.8617450628091309
30,Psoriasis,T-Cell Lymphoma,local_entropy_5,1360945450.5,0.28466243072627884,0.8539872921788365
31,Psoriasis,T-Cell Lymphoma,egophily_1,1366284423.5,0.9844240919027343,2.953272275708203
32,Psoriasis,T-Cell Lymphoma,egophily_2,1367704220.0,0.7571892146168065,2.2715676438504198
33,Psoriasis,T-Cell Lymphoma,egophily_3,1368526408.0,0.6334317730581069,1.9002953191743208
34,Psoriasis,T-Cell Lymphoma,egophily_4,1371754861.5,0.25611333761936717,0.7683400128581015
35,Psoriasis,T-Cell Lymphoma,egophily_5,1373147886.5,0.1556503306507063,0.46695099195211887
36,Eczema,T-Cell Lymphoma,local_homophily_1,881001552.5,0.8865545864126103,2.659663759237831
37,Eczema,T-Cell Lymphoma,local_homophily_2,882134631.5,0.8573720192522165,2.5721160577566495
38,Eczema,T-Cell Lymphoma,local_homophily_3,882600647.5,0.7549233947616537,2.264770184284961
39,Eczema,T-Cell Lymphoma,local_homophily_4,882258258.5,0.8298839124904059,2.4896517374712177
40,Eczema,T-Cell Lymphoma,local_homophily_5,882819857.0,0.7080692902567183,2.124207870770155
41,Eczema,T-Cell Lymphoma,local_entropy_1,880725744.0,0.8251930515114657,2.475579154534397
42,Eczema,T-Cell Lymphoma,local_entropy_2,882923480.0,0.6862870305305687,2.058861091591706
43,Eczema,T-Cell Lymphoma,local_entropy_3,880833021.5,0.8491636840621859,2.5474910521865577
44,Eczema,T-Cell Lymphoma,local_entropy_4,877954176.5,0.313300467278958,0.939901401836874
